date,pm 2.5,stasiun,id_stasiun,Pollution Level
2023-10-15,121.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-10-16,112.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-10-17,137.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-10-18,172.0,Banjarmasin Kayu Tangi,3,Unhealthy
2023-10-19,158.0,Banjarmasin Kayu Tangi,3,Unhealthy
2023-10-23,25.0,Banjarmasin Kayu Tangi,3,Good
2023-10-24,23.0,Banjarmasin Kayu Tangi,3,Good
2023-10-25,70.0,Banjarmasin Kayu Tangi,3,Moderate
2023-10-26,30.0,Banjarmasin Kayu Tangi,3,Good
2023-10-27,40.0,Banjarmasin Kayu Tangi,3,Good
2023-10-29,59.0,Banjarmasin Kayu Tangi,3,Moderate
2023-10-30,90.0,Banjarmasin Kayu Tangi,3,Moderate
2023-10-31,58.0,Banjarmasin Kayu Tangi,3,Moderate
2023-11-01,26.0,Banjarmasin Kayu Tangi,3,Good
2023-11-02,32.0,Banjarmasin Kayu Tangi,3,Good
2023-11-03,43.0,Banjarmasin Kayu Tangi,3,Good
2023-11-04,24.0,Banjarmasin Kayu Tangi,3,Good
2023-11-05,21.0,Banjarmasin Kayu Tangi,3,Good
2023-11-06,14.0,Banjarmasin Kayu Tangi,3,Good
2023-11-07,25.0,Banjarmasin Kayu Tangi,3,Good
2023-11-08,29.0,Banjarmasin Kayu Tangi,3,Good
2023-11-09,45.0,Banjarmasin Kayu Tangi,3,Good
2023-11-10,40.0,Banjarmasin Kayu Tangi,3,Good
2023-11-12,16.0,Banjarmasin Kayu Tangi,3,Good
2023-11-13,137.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-11-14,128.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-11-15,203.0,Banjarmasin Kayu Tangi,3,Very Unhealthy
2023-11-16,182.0,Banjarmasin Kayu Tangi,3,Unhealthy
2023-11-17,126.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-11-18,55.0,Banjarmasin Kayu Tangi,3,Moderate
2023-11-19,42.0,Banjarmasin Kayu Tangi,3,Good
2023-11-20,52.0,Banjarmasin Kayu Tangi,3,Moderate
2023-11-21,84.0,Banjarmasin Kayu Tangi,3,Moderate
2023-11-22,56.0,Banjarmasin Kayu Tangi,3,Moderate
2023-11-23,46.0,Banjarmasin Kayu Tangi,3,Good
2023-11-24,41.0,Banjarmasin Kayu Tangi,3,Good
2023-11-25,36.0,Banjarmasin Kayu Tangi,3,Good
2023-11-26,16.0,Banjarmasin Kayu Tangi,3,Good
2023-11-27,22.0,Banjarmasin Kayu Tangi,3,Good
2023-11-28,21.0,Banjarmasin Kayu Tangi,3,Good
2023-11-30,56.0,Banjarmasin Kayu Tangi,3,Moderate
2023-12-01,61.0,Banjarmasin Kayu Tangi,3,Moderate
2023-12-02,72.0,Banjarmasin Kayu Tangi,3,Moderate
2023-12-03,142.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2023-12-08,91.0,Banjarmasin Kayu Tangi,3,Moderate
2023-12-11,25.0,Banjarmasin Kayu Tangi,3,Good
2023-12-12,23.0,Banjarmasin Kayu Tangi,3,Good
2023-12-13,70.0,Banjarmasin Kayu Tangi,3,Moderate
2023-12-14,30.0,Banjarmasin Kayu Tangi,3,Good
2023-12-15,40.0,Banjarmasin Kayu Tangi,3,Good
2023-12-17,59.0,Banjarmasin Kayu Tangi,3,Moderate
2023-12-18,90.0,Banjarmasin Kayu Tangi,3,Moderate
2023-12-19,58.0,Banjarmasin Kayu Tangi,3,Moderate
2023-12-20,26.0,Banjarmasin Kayu Tangi,3,Good
2023-12-21,13.0,Banjarmasin Kayu Tangi,3,Good
2023-12-22,18.0,Banjarmasin Kayu Tangi,3,Good
2023-12-23,24.0,Banjarmasin Kayu Tangi,3,Good
2023-12-24,30.0,Banjarmasin Kayu Tangi,3,Good
2023-12-25,19.0,Banjarmasin Kayu Tangi,3,Good
2023-12-26,25.0,Banjarmasin Kayu Tangi,3,Good
2023-12-27,40.0,Banjarmasin Kayu Tangi,3,Good
2023-12-28,22.0,Banjarmasin Kayu Tangi,3,Good
2023-12-29,23.0,Banjarmasin Kayu Tangi,3,Good
2023-12-30,22.0,Banjarmasin Kayu Tangi,3,Good
2023-12-31,34.0,Banjarmasin Kayu Tangi,3,Good
2024-01-01,52.0,Banjarmasin Kayu Tangi,3,Moderate
2024-01-02,52.0,Banjarmasin Kayu Tangi,3,Moderate
2024-01-03,167.0,Banjarmasin Kayu Tangi,3,Unhealthy
2024-01-04,156.0,Banjarmasin Kayu Tangi,3,Unhealthy
2024-01-05,120.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2024-01-07,61.0,Banjarmasin Kayu Tangi,3,Moderate
2024-01-08,83.0,Banjarmasin Kayu Tangi,3,Moderate
2024-01-09,137.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2024-01-10,128.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2024-01-11,203.0,Banjarmasin Kayu Tangi,3,Very Unhealthy
2024-01-12,182.0,Banjarmasin Kayu Tangi,3,Unhealthy
2024-01-13,126.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2024-01-14,55.0,Banjarmasin Kayu Tangi,3,Moderate
2024-01-29,42.0,Banjarmasin Kayu Tangi,3,Good
2024-01-30,52.0,Banjarmasin Kayu Tangi,3,Moderate
2024-01-31,84.0,Banjarmasin Kayu Tangi,3,Moderate
2024-02-01,56.0,Banjarmasin Kayu Tangi,3,Moderate
2024-02-02,46.0,Banjarmasin Kayu Tangi,3,Good
2024-02-03,41.0,Banjarmasin Kayu Tangi,3,Good
2024-02-04,36.0,Banjarmasin Kayu Tangi,3,Good
2024-02-05,16.0,Banjarmasin Kayu Tangi,3,Good
2024-02-06,22.0,Banjarmasin Kayu Tangi,3,Good
2024-02-07,21.0,Banjarmasin Kayu Tangi,3,Good
2024-02-09,56.0,Banjarmasin Kayu Tangi,3,Moderate
2024-02-10,61.0,Banjarmasin Kayu Tangi,3,Moderate
2024-02-11,72.0,Banjarmasin Kayu Tangi,3,Moderate
2024-02-12,142.0,Banjarmasin Kayu Tangi,3,Unhealthy for Sensitive Groups
2024-02-13,91.0,Banjarmasin Kayu Tangi,3,Moderate
2023-09-27,56.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-09-28,43.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-09-29,153.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2023-09-30,167.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2023-10-01,157.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2023-10-02,129.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2023-10-03,115.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2023-10-04,71.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-05,66.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-06,68.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-07,64.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-08,49.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-10-09,78.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-10,71.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-11,58.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-12,55.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-13,66.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-14,66.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-15,69.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-16,82.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-17,93.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-18,89.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-19,92.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-20,152.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2023-10-21,105.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2023-10-22,90.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-23,57.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-24,53.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-25,61.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-26,55.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-27,61.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-28,52.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-29,54.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-30,68.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-10-31,45.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-01,49.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-02,58.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-03,55.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-04,42.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-05,33.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-06,28.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-07,43.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-08,54.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-09,59.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-10,50.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-11,33.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-12,55.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-13,19.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-14,14.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-15,13.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-16,18.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-17,24.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-18,30.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-19,19.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-20,25.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-21,40.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-22,22.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-23,23.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-24,22.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-25,34.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-11-26,52.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-27,52.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-28,60.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-29,61.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-11-30,58.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-01,61.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-02,53.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-03,55.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-08,55.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-09,59.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-10,63.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-11,59.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-12,52.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-13,22.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-12-14,22.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-12-15,24.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-12-16,28.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-12-17,23.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-12-18,17.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-12-19,14.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-12-20,11.0,Kabupaten Barito Selatan Sanggu,4,Good
2023-12-21,182.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2023-12-22,172.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2023-12-23,161.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2023-12-24,152.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2023-12-25,143.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2023-12-26,108.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2023-12-27,138.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2023-12-28,91.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-29,91.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-30,91.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-12-31,91.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-01-01,93.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-01-02,130.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2024-01-03,301.0,Kabupaten Barito Selatan Sanggu,4,Hazardous
2024-01-04,179.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-05,189.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-07,159.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-08,136.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2024-01-09,119.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2024-01-10,184.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-11,202.0,Kabupaten Barito Selatan Sanggu,4,Very Unhealthy
2024-01-12,160.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-13,173.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-14,171.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-29,172.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-30,154.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-01-31,78.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-01,59.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-02,59.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-03,87.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-04,62.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-05,54.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-06,42.0,Kabupaten Barito Selatan Sanggu,4,Good
2024-02-07,56.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-08,80.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-09,82.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-10,88.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2024-02-11,157.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy
2024-02-12,108.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2024-02-13,108.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2024-02-14,105.0,Kabupaten Barito Selatan Sanggu,4,Unhealthy for Sensitive Groups
2024-02-15,90.0,Kabupaten Barito Selatan Sanggu,4,Moderate
2023-09-28,16.0,Kabupaten Kotawaringin Timur,5,Good
2023-09-29,137.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-09-30,128.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-10-01,203.0,Kabupaten Kotawaringin Timur,5,Very Unhealthy
2023-10-02,182.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-10-03,126.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-10-04,55.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-05,42.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-06,52.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-07,84.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-08,56.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-09,46.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-10,41.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-11,36.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-12,16.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-13,22.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-14,21.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-16,56.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-17,61.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-18,72.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-19,142.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-10-20,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-21,61.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-22,43.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-23,29.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-24,52.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-10-25,29.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-26,18.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-27,28.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-28,31.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-29,48.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-30,27.0,Kabupaten Kotawaringin Timur,5,Good
2023-10-31,22.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-01,23.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-02,41.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-03,31.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-04,22.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-05,20.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-06,19.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-07,47.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-08,52.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-11-09,52.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-11-10,46.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-11,52.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-11-12,46.0,Kabupaten Kotawaringin Timur,5,Good
2023-11-13,115.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-11-14,121.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-11-15,182.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-11-16,172.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-11-17,161.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-11-18,152.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-11-19,143.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-11-20,108.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-11-21,138.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-11-22,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-11-23,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-11-24,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-11-25,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-11-26,93.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-11-27,130.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-11-28,121.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-11-29,121.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-11-30,112.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-01,137.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-02,172.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-12-03,158.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-12-09,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-10,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-11,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-12,91.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-13,93.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-14,130.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-15,121.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-16,121.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-17,112.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-18,137.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-19,172.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-12-20,158.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-12-21,157.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2023-12-22,129.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-23,115.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2023-12-24,71.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-25,66.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-26,68.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-27,64.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-28,49.0,Kabupaten Kotawaringin Timur,5,Good
2023-12-29,78.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-30,71.0,Kabupaten Kotawaringin Timur,5,Moderate
2023-12-31,58.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-01,55.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-02,66.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-03,143.0,Kabupaten Kotawaringin Timur,5,Unhealthy for Sensitive Groups
2024-01-04,152.0,Kabupaten Kotawaringin Timur,5,Unhealthy
2024-01-05,71.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-07,33.0,Kabupaten Kotawaringin Timur,5,Good
2024-01-08,38.0,Kabupaten Kotawaringin Timur,5,Good
2024-01-09,60.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-10,64.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-11,78.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-12,63.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-13,39.0,Kabupaten Kotawaringin Timur,5,Good
2024-01-14,66.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-29,78.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-30,52.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-01-31,38.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-01,49.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-02,44.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-03,32.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-04,25.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-05,20.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-07,32.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-08,38.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-09,39.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-10,33.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-11,24.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-12,31.0,Kabupaten Kotawaringin Timur,5,Good
2024-02-13,54.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-02-14,61.0,Kabupaten Kotawaringin Timur,5,Moderate
2024-02-15,43.0,Kabupaten Kotawaringin Timur,5,Good
2023-09-27,33.0,Kabupaten Sanggau Kapuas,6,Good
2023-09-28,55.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-09-29,19.0,Kabupaten Sanggau Kapuas,6,Good
2023-09-30,14.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-01,13.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-02,18.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-03,24.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-04,30.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-05,19.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-06,25.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-07,40.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-08,22.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-09,23.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-10,22.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-11,34.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-12,52.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-13,52.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-14,60.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-15,61.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-16,58.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-17,61.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-18,53.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-19,55.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-20,55.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-10-21,21.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-22,14.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-23,25.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-24,29.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-25,45.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-26,40.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-28,16.0,Kabupaten Sanggau Kapuas,6,Good
2023-10-29,137.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-10-30,128.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-10-31,203.0,Kabupaten Sanggau Kapuas,6,Very Unhealthy
2023-11-01,182.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-11-02,126.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-11-03,55.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-11-04,42.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-05,52.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-11-06,84.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-11-07,56.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-11-08,46.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-09,41.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-10,36.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-11,16.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-12,22.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-13,21.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-15,56.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-11-16,61.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-11-17,72.0,Kabupaten Sanggau Kapuas,6,Moderate
